candidate_id,queue_priority,chunk_type,risk_level,heading_path,content_preview,candidate_fields_preview,manual_review_reasons,validation_warnings,recommended_reviewer_action
219977d2-c5b7-419b-88ef-d16e11ab8048,P5_source_fragment_derived_review,source_fragment,low,"ГЛАВА 3. Карта — не территория: почему ты видишь не мир, а себя / Вводная часть","Есть один момент, после которого мир перестаёт быть таким, каким казался. Не потому что мир меняется. А потому что ты вдруг видишь — то, что ты всю жизнь принимал за «реальность» — это твоя версия реальности. Твоя карта. Написанная в детстве, дополненная страхами, окрашенная программой. Альфред К...","{""summary_candidate"": ""Исходный фрагмент из раздела «ГЛАВА 3. Карта — не территория: почему ты видишь не мир, а себя» лучше использовать как опорный смысловой источник для derived candidate, а не как..."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Только как provenance seed для derived candidate, не как прямая реплика."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""source_fragment_requires_derived_candidate_review"", ""high_value_chapter_review"", ""source_fragment_candidate_review"", ""high_value_chapter_priority""]",[],"Решить, нужен ли derived candidate вместо прямого writer-facing использования."
00a10081-935a-4c17-a000-d91c7420ce7f,P5_source_fragment_derived_review,source_fragment,low,ГЛАВА 6. Инстинкты: древние хозяева современного человека / 2. Три базовых инстинкта: карта управления / Сексуальный инстинкт (инстинкт слияния),"Важно сразу: это название вводит в заблуждение. Речь не только о сексе. Речь о **влечении к интенсивному единению** — с человеком, идеей, проектом, переживанием. **Базовый вопрос:** «Есть ли в моей жизни то, что захватывает меня целиком?» **Что он отслеживает:** интенсивность, страсть, притяжение...","{""summary_candidate"": ""Исходный фрагмент из раздела «ГЛАВА 6. Инстинкты: древние хозяева современного человека» лучше использовать как опорный смысловой источник для derived candidate, а не как готову..."", ""mechanism_hints_candidates"": [""self_criticism_as_control""], ""safe_user_translation_candidate"": ""Самокритика здесь может быть способом держать себя под контролем и не столкнуться с более уязвимыми чувствами."", ""allowed_writer_use_candidate"": ""Только как provenance seed для derived candidate, не как прямая реплика."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""source_fragment_requires_derived_candidate_review"", ""high_value_chapter_review"", ""source_fragment_candidate_review"", ""high_value_chapter_priority""]",[],"Решить, нужен ли derived candidate вместо прямого writer-facing использования."
2a2ffcc2-89c6-41f2-bb53-3188eac08875,P6_low_risk_concept_style_case,safety,high,ГЛАВА 1. Программа «несовершенное Я»: как работает автопилот / 5. Зачем программе нужно страдание / Страдание = безопасность,"Логика такая: если я страдаю → значит, я признаю, что недостаточен → значит, я не угроза → значит, меня не атакуют → значит, я в безопасности. Страдание — это **поза подчинения**. Как сигнал: «я не опасен, я не претендую, не трогайте меня». Для нижнего этажа — это рабочая стратегия. Она когда-то...","{""summary_candidate"": ""Раздел «ГЛАВА 1. Программа «несовершенное Я»: как работает автопилот» указывает, что стабилизация и безопасность должны идти раньше глубокого анализа. Логика такая: если я страд..."", ""mechanism_hints_candidates"": [""self_criticism_as_control""], ""safe_user_translation_candidate"": ""Самокритика здесь может быть способом держать себя под контролем и не столкнуться с более уязвимыми чувствами."", ""allowed_writer_use_candidate"": ""Короткая безопасная ориентация и стабилизация без перегруза философией."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""legacy_too_short"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Подтвердить low-risk смысл, сократить шум и оставить только полезные preview-only accepted fields."
7451908b-565b-4d40-a214-88c5adfceac4,P6_low_risk_concept_style_case,safety,high,ГЛАВА 4. Спиральная динамика: почему мы не можем понять друг друга / 2. Архитектура спирали: восемь уровней сознания / Бежевый: инстинкты и выживание,"**Мантра:** «Выжить. Сейчас». **Что важно:** еда, тепло, безопасность, вода. Нет «я» в социальном смысле — только биологическое существо. Нет планирования — только момент. Нет морали — только нужда. Исторически это уровень раннего человека, сотни тысяч лет назад. В современности — состояние остро...","{""summary_candidate"": ""Раздел «ГЛАВА 4. Спиральная динамика: почему мы не можем понять друг друга» указывает, что стабилизация и безопасность должны идти раньше глубокого анализа. **Мантра:** «Выжить."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Короткая безопасная ориентация и стабилизация без перегруза философией."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary""]",[],"Подтвердить low-risk смысл, сократить шум и оставить только полезные preview-only accepted fields."
5be3f5b0-a073-4c15-8ed6-429ad22c029b,P6_low_risk_concept_style_case,mechanism,medium,ГЛАВА 1. Программа «несовершенное Я»: как работает автопилот / 1. Что такое программа «несовершенное Я» / Операционная система страдания,"Представь, что твой мозг — это компьютер. В возрасте примерно от 2 до 6 лет на этот компьютер устанавливается операционная система. Но это не Windows и не macOS. Это **OS «Я недостаточен»**. Эта операционная система запускает один базовый алгоритм: **«Со мной что-то не так. Я должен это исправить...","{""summary_candidate"": ""Фрагмент из раздела «ГЛАВА 1. Программа «несовершенное Я»: как работает автопилот» объясняет механизм, через который человек пытается сохранить безопасность или контроль. Предст..."", ""mechanism_hints_candidates"": [""shame_as_wrong_visibility"", ""self_criticism_as_control""], ""safe_user_translation_candidate"": ""Похоже, здесь есть страх быть увиденным как неправильный или недостаточный."", ""allowed_writer_use_candidate"": ""Только мягкая парафраза как объяснительная гипотеза, связанная с контекстом пользователя."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Проверить, что mechanism_hints не generic и не превращаются в routing authority."
5808a31f-2872-4e48-826c-b318bf0d60b0,P6_low_risk_concept_style_case,mechanism,medium,ГЛАВА 1. Программа «несовершенное Я»: как работает автопилот / 4. Откуда это берётся: три волны,"Программа не возникает в один момент. Она складывается постепенно. **От рождения до 2 лет — базовое ощущение мира** Ребёнок ещё не думает словами. Он просто чувствует и запоминает телом: *мир безопасен или нет*. Если рядом был стабильный, предсказуемый взрослый — записывается: «меня любят просто...","{""summary_candidate"": ""Фрагмент из раздела «ГЛАВА 1. Программа «несовершенное Я»: как работает автопилот» объясняет механизм, через который человек пытается сохранить безопасность или контроль. Програ..."", ""mechanism_hints_candidates"": [""self_criticism_as_control"", ""parental_gaze""], ""safe_user_translation_candidate"": ""Самокритика здесь может быть способом держать себя под контролем и не столкнуться с более уязвимыми чувствами."", ""allowed_writer_use_candidate"": ""Только мягкая парафраза как объяснительная гипотеза, связанная с контекстом пользователя."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Проверить, что mechanism_hints не generic и не превращаются в routing authority."
3dfeca39-dbb2-4da0-b12f-15ef07fdad2b,P6_low_risk_concept_style_case,mechanism,medium,ГЛАВА 1. Программа «несовершенное Я»: как работает автопилот / Вопросы и ответы,"И ещё один момент: если ты ждёшь «результата» — спроси себя, что именно ты ждёшь. Часто за этим вопросом стоит драйвер «будь лучшим» — ему нужен конкретный финал, оценка, зачёт. Он тоже часть программы. *** **— У меня нет никаких воспоминаний о травматичном детстве. Всё было нормально. Откуда тог...","{""summary_candidate"": ""Фрагмент из раздела «ГЛАВА 1. Программа «несовершенное Я»: как работает автопилот» объясняет механизм, через который человек пытается сохранить безопасность или контроль. И ещё..."", ""mechanism_hints_candidates"": [""avoidance_as_protection"", ""parental_gaze""], ""safe_user_translation_candidate"": ""Избегание здесь может быть не ленью, а способом защититься от перегрузки или боли."", ""allowed_writer_use_candidate"": ""Только мягкая парафраза как объяснительная гипотеза, связанная с контекстом пользователя."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Проверить, что mechanism_hints не generic и не превращаются в routing authority."
5d99473f-b1e2-4f20-b169-1e578c64fd51,P6_low_risk_concept_style_case,concept,medium,ГЛАВА 10. НейроСталкинг — жизнь из присутствия / 4. Если запустил — это не провал. Это информация. Снова 90 секунд.,Это работает. Не потому что красиво звучит — потому что так устроена нейрохимия. ***,"{""summary_candidate"": ""Раздел «ГЛАВА 10. НейроСталкинг — жизнь из присутствия» даёт материал для компактного объяснения смысла в контексте пользователя. Это работает."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Компактная парафраза без прямого цитирования и без утверждений о пользователе как о факте."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""legacy_too_short"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Подтвердить low-risk смысл, сократить шум и оставить только полезные preview-only accepted fields."
2615cebf-3525-4150-afbc-e5c79b75018d,P6_low_risk_concept_style_case,concept,medium,"ГЛАВА 5. Тени: то, что мы не видим в себе",***,"{""summary_candidate"": ""Раздел «ГЛАВА 5. Тени: то, что мы не видим в себе» даёт материал для компактного объяснения смысла в контексте пользователя. ***"", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Компактная парафраза без прямого цитирования и без утверждений о пользователе как о факте."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""legacy_too_short"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Подтвердить low-risk смысл, сократить шум и оставить только полезные preview-only accepted fields."
56c62ae3-7bce-4525-b460-a64f86441657,P6_low_risk_concept_style_case,mechanism,medium,"ГЛАВА 5. Тени: то, что мы не видим в себе / 1. Что такое тень на уровне нейрофизиологии","Юнг ввёл понятие тени в начале XX века. Но только в последние десятилетия нейронаука дала этому понятию конкретный механизм. **Тень** — это не «плохая часть» личности. Это совокупность психических содержаний, которые были **вытеснены из осознанного «я»** — потому что в какой-то момент жизни они о...","{""summary_candidate"": ""Фрагмент из раздела «ГЛАВА 5. Тени: то, что мы не видим в себе» объясняет механизм, через который человек пытается сохранить безопасность или контроль. Юнг ввёл понятие тени в н..."", ""mechanism_hints_candidates"": [""shame_as_wrong_visibility"", ""parental_gaze""], ""safe_user_translation_candidate"": ""Похоже, здесь есть страх быть увиденным как неправильный или недостаточный."", ""allowed_writer_use_candidate"": ""Только мягкая парафраза как объяснительная гипотеза, связанная с контекстом пользователя."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Проверить, что mechanism_hints не generic и не превращаются в routing authority."
a15d79f8-0ac0-42fc-9bc3-6985a529fb07,P6_low_risk_concept_style_case,mechanism,medium,"ГЛАВА 7. Страх: союзник, которого ты превратил во врага / 3. Страх как тюрьма: когда сигнал становится стеной","Страх становится тюрьмой не сам по себе — а через один конкретный механизм: **избегание**. Когда человек избегает ситуации, которая вызывает страх — нервная система запоминает: «избегание сработало, угроза прошла». Это подкрепляет избегание как стратегию. В следующий раз порог избегания снижается...","{""summary_candidate"": ""Фрагмент из раздела «ГЛАВА 7. Страх: союзник, которого ты превратил во врага» объясняет механизм, через который человек пытается сохранить безопасность или контроль. Страх стано..."", ""mechanism_hints_candidates"": [""control_as_safety"", ""avoidance_as_protection"", ""self_criticism_as_control""], ""safe_user_translation_candidate"": ""Иногда контроль становится способом не чувствовать угрозу и вернуть себе ощущение опоры."", ""allowed_writer_use_candidate"": ""Только мягкая парафраза как объяснительная гипотеза, связанная с контекстом пользователя."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Проверить, что mechanism_hints не generic и не превращаются в routing authority."
0b3494cd-7acb-46cc-881b-7e478b72513e,P6_low_risk_concept_style_case,case_example,medium,"ГЛАВА 7. Страх: союзник, которого ты превратил во врага / 7. Работа со страхом: не избегать, а встречать",Ключевой принцип — и он идёт вразрез с большинством популярных советов: **Страх уменьшается не от избегания и не от силового преодоления. Он уменьшается от встречи.** Это нейрофизиологически обоснованный факт. Механизм называется **экспозиция с реципрокным торможением** — основа когнитивно-поведе...,"{""summary_candidate"": ""Раздел «ГЛАВА 7. Страх: союзник, которого ты превратил во врага» даёт материал для компактного объяснения смысла в контексте пользователя. Ключевой принцип — и он идёт вразрез с..."", ""mechanism_hints_candidates"": [""control_as_safety"", ""avoidance_as_protection""], ""safe_user_translation_candidate"": ""Иногда контроль становится способом не чувствовать угрозу и вернуть себе ощущение опоры."", ""allowed_writer_use_candidate"": ""Компактная парафраза без прямого цитирования и без утверждений о пользователе как о факте."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Подтвердить low-risk смысл, сократить шум и оставить только полезные preview-only accepted fields."
36350a15-7144-4bc9-b79f-fe227d2b39ee,P6_low_risk_concept_style_case,concept,low,ГЛАВА 1. Программа «несовершенное Я»: как работает автопилот / 4. Живот и солнечное сплетение — расслаблен или сжат?,- Если сжат — это тревога или страх? - Если пустота — что это за пустота?,"{""summary_candidate"": ""Раздел «ГЛАВА 1. Программа «несовершенное Я»: как работает автопилот» даёт материал для компактного объяснения смысла в контексте пользователя. - Если сжат — это тревога или страх?"", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Компактная парафраза без прямого цитирования и без утверждений о пользователе как о факте."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""legacy_too_short"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Подтвердить low-risk смысл, сократить шум и оставить только полезные preview-only accepted fields."
0dbf25dc-c955-49f9-b3b8-eab4e3bbeed2,P6_low_risk_concept_style_case,concept,low,"ГЛАВА 3. Карта — не территория: почему ты видишь не мир, а себя / Практикум к главе 3",***,"{""summary_candidate"": ""Раздел «ГЛАВА 3. Карта — не территория: почему ты видишь не мир, а себя» даёт материал для компактного объяснения смысла в контексте пользователя. ***"", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Компактная парафраза без прямого цитирования и без утверждений о пользователе как о факте."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""legacy_too_short"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Подтвердить low-risk смысл, сократить шум и оставить только полезные preview-only accepted fields."
1dc25f69-eaa0-46b0-b17b-74c3bcc633f8,P6_low_risk_concept_style_case,case_example,low,"ГЛАВА 3. Карта — не территория: почему ты видишь не мир, а себя / Пример:","- *Факт:* коллега не ответил на моё письмо в течение дня. - *История:* «он меня игнорирует», «я его раздражаю», «что-то не так». После заполнения — посмотри на колонку «История». Спроси: это единственная возможная история? Или есть ещё три-четыре варианта того, что произошло? Мозг, который видит...","{""summary_candidate"": ""Раздел «ГЛАВА 3. Карта — не территория: почему ты видишь не мир, а себя» даёт материал для компактного объяснения смысла в контексте пользователя. - *Факт:* коллега не ответил н..."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Компактная парафраза без прямого цитирования и без утверждений о пользователе как о факте."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Подтвердить low-risk смысл, сократить шум и оставить только полезные preview-only accepted fields."
5425e43e-9889-4a97-9d70-098f847abdeb,P6_low_risk_concept_style_case,style_voice,low,ГЛАВА 4. Спиральная динамика: почему мы не можем понять друг друга / 2. Архитектура спирали: восемь уровней сознания,"Важная оговорка с самого начала: уровни — это не ступени карьеры, не IQ, не «духовность». Это **системы приоритетов** — то, что человек считает важным, то, ради чего он действует, то, что он даже не ставит под вопрос, потому что для него это «очевидно». Каждый уровень возникает как ответ на конкр...","{""summary_candidate"": ""Раздел «ГЛАВА 4. Спиральная динамика: почему мы не можем понять друг друга» даёт материал для компактного объяснения смысла в контексте пользователя. Важная оговорка с самого на..."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Компактная парафраза без прямого цитирования и без утверждений о пользователе как о факте."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary""]",[],"Подтвердить low-risk смысл, сократить шум и оставить только полезные preview-only accepted fields."
116415f6-a0c4-4701-86d4-83be1d6a8b4f,P6_low_risk_concept_style_case,case_example,low,"ГЛАВА 6. Инстинкты: древние хозяева современного человека / 3. **Что бы я сделал, если бы не боялся?** Не «что правильно» — а что бы сделал без инстинктивного давления. / Практика 5: Вторичный инстинкт как ресурс","**Цель:** использовать менее развитые инстинктивные центры как дополнительный ресурс. **Время:** 20–30 минут как исследование. У каждого есть не только доминирующий инстинкт, но и наименее развитый — «слепое пятно». Именно он чаще всего создаёт проблемы: его нужды игнорируются дольше всего. Опред...","{""summary_candidate"": ""Раздел «ГЛАВА 6. Инстинкты: древние хозяева современного человека» даёт материал для компактного объяснения смысла в контексте пользователя. **Цель:** использовать менее развиты..."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Компактная парафраза без прямого цитирования и без утверждений о пользователе как о факте."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Подтвердить low-risk смысл, сократить шум и оставить только полезные preview-only accepted fields."
1a5e8a48-a1be-4c10-80e9-c2cb714503b2,P6_low_risk_concept_style_case,concept,low,ГЛАВА 6. Инстинкты: древние хозяева современного человека / 4. В чём твоя **сила** в отношениях с людьми? Ты надёжный и практичный? Ты социально умный и чуткий? Ты интенсивный и глубокий?,Посмотри на ответы в целом. Где повторяется одна тема — там и доминирующий инстинкт.,"{""summary_candidate"": ""Раздел «ГЛАВА 6. Инстинкты: древние хозяева современного человека» даёт материал для компактного объяснения смысла в контексте пользователя. Посмотри на ответы в целом."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Компактная парафраза без прямого цитирования и без утверждений о пользователе как о факте."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""legacy_too_short"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Подтвердить low-risk смысл, сократить шум и оставить только полезные preview-only accepted fields."
2ad70a8b-7906-47f2-a834-f84e075023d1,P6_low_risk_concept_style_case,concept,low,"ГЛАВА 6. Инстинкты: древние хозяева современного человека / 4. Один вопрос: «Что мне действительно нужно прямо сейчас — не инстинкту, а мне?»","Это не избавление от инстинкта. Это создание пространства между реакцией и действием. Небольшого, но достаточного. ***","{""summary_candidate"": ""Раздел «ГЛАВА 6. Инстинкты: древние хозяева современного человека» даёт материал для компактного объяснения смысла в контексте пользователя. Это не избавление от инстинкта."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Компактная парафраза без прямого цитирования и без утверждений о пользователе как о факте."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""legacy_too_short"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Подтвердить low-risk смысл, сократить шум и оставить только полезные preview-only accepted fields."
1e1afb3e-99af-4f10-9996-1c0efe51a864,P6_low_risk_concept_style_case,concept,low,ГЛАВА 6. Инстинкты: древние хозяева современного человека / Важно: нет правильного или неправильного инстинкта. Каждый имеет свои дары и свои слепые пятна.,***,"{""summary_candidate"": ""Раздел «ГЛАВА 6. Инстинкты: древние хозяева современного человека» даёт материал для компактного объяснения смысла в контексте пользователя. ***"", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Компактная парафраза без прямого цитирования и без утверждений о пользователе как о факте."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""legacy_too_short"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Подтвердить low-risk смысл, сократить шум и оставить только полезные preview-only accepted fields."
10d71e05-91c3-449c-aaca-87378af60dab,P6_low_risk_concept_style_case,case_example,low,ГЛАВА 6. Инстинкты: древние хозяева современного человека / Важно: нет правильного или неправильного инстинкта. Каждый имеет свои дары и свои слепые пятна. / Практика 2: Карта перехватов,"**Цель:** отследить, в каких конкретных ситуациях твой доминирующий инстинкт перехватывает управление. **Время:** 5 минут в конце дня. Неделю подряд. Каждый вечер — один вопрос: *Когда сегодня я действовал из инстинкта, а не из осознанного выбора?* Конкретно: - Когда принял решение под влиянием т...","{""summary_candidate"": ""Раздел «ГЛАВА 6. Инстинкты: древние хозяева современного человека» даёт материал для компактного объяснения смысла в контексте пользователя. **Цель:** отследить, в каких конкрет..."", ""mechanism_hints_candidates"": [""avoidance_as_protection""], ""safe_user_translation_candidate"": ""Избегание здесь может быть не ленью, а способом защититься от перегрузки или боли."", ""allowed_writer_use_candidate"": ""Компактная парафраза без прямого цитирования и без утверждений о пользователе как о факте."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Подтвердить low-risk смысл, сократить шум и оставить только полезные preview-only accepted fields."
3b76ef33-771b-4c6a-bc7d-317b5447b488,P6_low_risk_concept_style_case,concept,low,Глава 8: Информационный метаболизм — как ты переживаешь опыт / 5. Необязательно находить ответы. Важен сам акт внимания.,*Это не самоанализ и не дневник. Это гигиена ума — как умывание перед сном.* ***,"{""summary_candidate"": ""Раздел «Глава 8: Информационный метаболизм — как ты переживаешь опыт» даёт материал для компактного объяснения смысла в контексте пользователя. *Это не самоанализ и не дневник."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Компактная парафраза без прямого цитирования и без утверждений о пользователе как о факте."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""legacy_too_short"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Подтвердить low-risk смысл, сократить шум и оставить только полезные preview-only accepted fields."
56eb2f37-464a-46d8-b729-857119a94bc3,P6_low_risk_concept_style_case,concept,low,"Глава 8: Информационный метаболизм — как ты переживаешь опыт / 6. Для тех, которые нельзя закрыть сейчас: сознательно «отметь» их как «не требующие немедленного решения». Мозгу нужно буквально это разрешение.",*Заметь: ты не решаешь проблемы. Ты просто сортируешь — чтобы система перестала держать всё открытым одновременно.* ***,"{""summary_candidate"": ""Раздел «Глава 8: Информационный метаболизм — как ты переживаешь опыт» даёт материал для компактного объяснения смысла в контексте пользователя. *Заметь: ты не решаешь проблемы."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Компактная парафраза без прямого цитирования и без утверждений о пользователе как о факте."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""legacy_too_short"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Подтвердить low-risk смысл, сократить шум и оставить только полезные preview-only accepted fields."
21942de1-2180-484d-8be6-d3fb42f77dc1,P6_low_risk_concept_style_case,concept,low,Глава 8: Информационный метаболизм — как ты переживаешь опыт / 6. Когда волна спала — сделай выдох. Заметь: ты на месте. Ничего не случилось.,*Задача — не научиться управлять эмоциями. Задача — перестать от них прятаться.* ***,"{""summary_candidate"": ""Раздел «Глава 8: Информационный метаболизм — как ты переживаешь опыт» даёт материал для компактного объяснения смысла в контексте пользователя. *Задача — не научиться управлять..."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Компактная парафраза без прямого цитирования и без утверждений о пользователе как о факте."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""legacy_too_short"", ""missing_summary"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Подтвердить low-risk смысл, сократить шум и оставить только полезные preview-only accepted fields."
